costcode,week_ending,period_hrs,project_number,project_name
14000140,7/16/2022,100,1300642,Cascade Power Project
14000140,7/23/2022,100,1300642,Cascade Power Project
14000140,7/30/2022,124,1300642,Cascade Power Project
14000140,8/6/2022,166,1300642,Cascade Power Project
14000140,8/13/2022,194,1300642,Cascade Power Project
14000140,8/13/2022,22,1300642,Cascade Power Project
14000140,8/20/2022,66,1300642,Cascade Power Project
14000140,8/27/2022,263,1300642,Cascade Power Project
14000140,9/3/2022,32.5,1300642,Cascade Power Project
14000140,9/3/2022,258.5,1300642,Cascade Power Project
14000140,9/10/2022,438,1300642,Cascade Power Project
14000140,9/17/2022,421,1300642,Cascade Power Project
14000140,9/24/2022,542,1300642,Cascade Power Project
14000140,10/1/2022,494,1300642,Cascade Power Project
14000140,10/8/2022,743,1300642,Cascade Power Project
14000140,10/15/2022,989,1300642,Cascade Power Project
14000140,10/22/2022,778,1300642,Cascade Power Project
14000140,10/29/2022,12,1300642,Cascade Power Project
14000140,10/29/2022,795,1300642,Cascade Power Project
14000140,11/5/2022,929.5,1300642,Cascade Power Project
14000140,11/12/2022,901,1300642,Cascade Power Project
14000140,11/19/2022,736,1300642,Cascade Power Project
14000140,11/26/2022,748,1300642,Cascade Power Project
14000140,12/3/2022,703,1300642,Cascade Power Project
14000140,12/10/2022,668.5,1300642,Cascade Power Project
14000140,12/17/2022,824,1300642,Cascade Power Project
14000140,12/24/2022,350,1300642,Cascade Power Project
14000140,1/7/2023,655,1300642,Cascade Power Project
14000140,1/14/2023,854.5,1300642,Cascade Power Project
14000140,1/21/2023,749,1300642,Cascade Power Project
14000140,1/28/2023,690,1300642,Cascade Power Project
14000140,2/4/2023,665,1300642,Cascade Power Project
14000140,2/11/2023,687.5,1300642,Cascade Power Project
14000140,2/18/2023,64,1300642,Cascade Power Project
14000140,3/4/2023,591,1300642,Cascade Power Project
14000140,3/11/2023,645,1300642,Cascade Power Project
14000140,3/18/2023,228.5,1300642,Cascade Power Project
14000145,2/4/2023,10.5,1300642,Cascade Power Project
14000145,2/4/2023,17,1300642,Cascade Power Project
14000145,2/11/2023,64.5,1300642,Cascade Power Project
14000145,2/18/2023,52,1300642,Cascade Power Project
14000145,2/25/2023,63.5,1300642,Cascade Power Project
14000145,3/4/2023,51.5,1300642,Cascade Power Project
14000145,3/11/2023,48,1300642,Cascade Power Project
14000145,3/18/2023,52,1300642,Cascade Power Project
14000145,3/25/2023,10.5,1300642,Cascade Power Project
14000150,8/6/2022,0,1300642,Cascade Power Project
14000150,8/13/2022,0,1300642,Cascade Power Project
14000150,8/27/2022,0,1300642,Cascade Power Project
14000150,9/3/2022,0,1300642,Cascade Power Project
14000150,9/10/2022,0,1300642,Cascade Power Project
14000150,10/29/2022,0,1300642,Cascade Power Project
14000150,11/5/2022,0,1300642,Cascade Power Project
14000150,1/7/2023,0,1300642,Cascade Power Project
14000211,4/17/2021,15.25,1300642,Cascade Power Project
14000211,4/24/2021,33.25,1300642,Cascade Power Project
14000211,5/1/2021,272,1300642,Cascade Power Project
14000211,5/8/2021,309.25,1300642,Cascade Power Project
14000211,5/15/2021,458.75,1300642,Cascade Power Project
14000211,5/22/2021,225.25,1300642,Cascade Power Project
14000211,5/29/2021,41,1300642,Cascade Power Project
14000211,5/29/2021,18,1300642,Cascade Power Project
14000211,6/12/2021,366.75,1300642,Cascade Power Project
14000211,6/19/2021,190.5,1300642,Cascade Power Project
14000211,6/26/2021,15,1300642,Cascade Power Project
14000211,6/26/2021,194,1300642,Cascade Power Project
14000211,7/3/2021,20.25,1300642,Cascade Power Project
14000211,7/3/2021,21,1300642,Cascade Power Project
14000211,7/10/2021,12,1300642,Cascade Power Project
14000211,7/10/2021,29.75,1300642,Cascade Power Project
14000211,7/10/2021,109,1300642,Cascade Power Project
14000211,7/17/2021,99.25,1300642,Cascade Power Project
14000211,7/17/2021,283.75,1300642,Cascade Power Project
14000211,7/24/2021,16.25,1300642,Cascade Power Project
14000211,7/24/2021,254.25,1300642,Cascade Power Project
14000211,7/24/2021,236,1300642,Cascade Power Project
14000211,7/31/2021,129.75,1300642,Cascade Power Project
14000211,7/31/2021,264.5,1300642,Cascade Power Project
14000211,7/31/2021,154.75,1300642,Cascade Power Project
14000211,8/7/2021,270,1300642,Cascade Power Project
14000211,8/7/2021,233,1300642,Cascade Power Project
14000211,8/7/2021,224.25,1300642,Cascade Power Project
14000211,8/7/2021,18.25,1300642,Cascade Power Project
14000211,8/7/2021,34.5,1300642,Cascade Power Project
14000211,8/14/2021,344,1300642,Cascade Power Project
14000211,8/14/2021,224.5,1300642,Cascade Power Project
14000211,8/14/2021,153.5,1300642,Cascade Power Project
14000211,8/14/2021,79.25,1300642,Cascade Power Project
14000211,8/21/2021,199.5,1300642,Cascade Power Project
14000211,8/21/2021,155.5,1300642,Cascade Power Project
14000211,8/21/2021,431.5,1300642,Cascade Power Project
14000211,8/21/2021,30,1300642,Cascade Power Project
14000211,8/28/2021,121,1300642,Cascade Power Project
14000211,8/28/2021,70.25,1300642,Cascade Power Project
14000211,8/28/2021,232.25,1300642,Cascade Power Project
14000211,8/28/2021,6,1300642,Cascade Power Project
14000211,9/4/2021,243.25,1300642,Cascade Power Project
14000211,9/4/2021,163.5,1300642,Cascade Power Project
14000211,9/4/2021,121.25,1300642,Cascade Power Project
14000211,9/11/2021,134,1300642,Cascade Power Project
14000211,9/11/2021,128.5,1300642,Cascade Power Project
14000211,9/11/2021,241.5,1300642,Cascade Power Project
14000211,9/11/2021,62.75,1300642,Cascade Power Project
14000211,9/18/2021,36,1300642,Cascade Power Project
14000211,9/18/2021,104,1300642,Cascade Power Project
14000211,9/18/2021,307.75,1300642,Cascade Power Project
14000211,9/18/2021,85.25,1300642,Cascade Power Project
14000211,9/25/2021,-4,1300642,Cascade Power Project
14000211,9/25/2021,174.25,1300642,Cascade Power Project
14000211,9/25/2021,127.25,1300642,Cascade Power Project
14000211,9/25/2021,204.25,1300642,Cascade Power Project
14000211,9/25/2021,95.25,1300642,Cascade Power Project
14000211,10/2/2021,73,1300642,Cascade Power Project
14000211,10/2/2021,136.75,1300642,Cascade Power Project
14000211,10/2/2021,167.25,1300642,Cascade Power Project
14000211,10/2/2021,24.25,1300642,Cascade Power Project
14000211,10/2/2021,21,1300642,Cascade Power Project
14000211,10/9/2021,124,1300642,Cascade Power Project
14000211,10/9/2021,221.5,1300642,Cascade Power Project
14000211,10/16/2021,92.5,1300642,Cascade Power Project
14000211,10/16/2021,347.5,1300642,Cascade Power Project
14000211,10/16/2021,30,1300642,Cascade Power Project
14000211,10/16/2021,27,1300642,Cascade Power Project
14000211,10/23/2021,60,1300642,Cascade Power Project
14000211,10/23/2021,230.5,1300642,Cascade Power Project
14000211,10/30/2021,257,1300642,Cascade Power Project
14000211,11/6/2021,16,1300642,Cascade Power Project
14000211,11/6/2021,75,1300642,Cascade Power Project
14000211,11/6/2021,10.5,1300642,Cascade Power Project
14000211,11/13/2021,59.75,1300642,Cascade Power Project
14000211,11/13/2021,12,1300642,Cascade Power Project
14000211,11/27/2021,21.5,1300642,Cascade Power Project
14000211,1/22/2022,8,1300642,Cascade Power Project
14000211,5/14/2022,192,1300642,Cascade Power Project
14000211,5/21/2022,132.5,1300642,Cascade Power Project
14000211,5/28/2022,148,1300642,Cascade Power Project
14000211,6/11/2022,13.5,1300642,Cascade Power Project
14000211,6/18/2022,5,1300642,Cascade Power Project
14000211,8/6/2022,43,1300642,Cascade Power Project
14000211,9/10/2022,4,1300642,Cascade Power Project
14000211,2/18/2023,9,1300642,Cascade Power Project
14000212,6/26/2021,15,1300642,Cascade Power Project
14000212,6/26/2021,78.75,1300642,Cascade Power Project
14000212,7/3/2021,20,1300642,Cascade Power Project
14000212,7/17/2021,22.25,1300642,Cascade Power Project
14000212,7/24/2021,23.25,1300642,Cascade Power Project
14000212,7/31/2021,22.25,1300642,Cascade Power Project
14000212,8/7/2021,12,1300642,Cascade Power Project
14000212,8/14/2021,13.75,1300642,Cascade Power Project
14000212,8/14/2021,12,1300642,Cascade Power Project
14000212,8/21/2021,56,1300642,Cascade Power Project
14000212,8/28/2021,10,1300642,Cascade Power Project
14000212,9/18/2021,33.75,1300642,Cascade Power Project
14000212,9/18/2021,19.25,1300642,Cascade Power Project
14000212,9/25/2021,5,1300642,Cascade Power Project
14000212,9/25/2021,4.25,1300642,Cascade Power Project
14000212,10/2/2021,50,1300642,Cascade Power Project
14000212,10/9/2021,34.5,1300642,Cascade Power Project
14000212,10/9/2021,19,1300642,Cascade Power Project
14000212,10/9/2021,35,1300642,Cascade Power Project
14000214,4/24/2021,17.75,1300642,Cascade Power Project
14000214,5/1/2021,257,1300642,Cascade Power Project
14000214,5/8/2021,127.5,1300642,Cascade Power Project
14000214,5/15/2021,60,1300642,Cascade Power Project
14000214,5/22/2021,41,1300642,Cascade Power Project
14000214,5/29/2021,28,1300642,Cascade Power Project
14000214,6/12/2021,30.75,1300642,Cascade Power Project
14000214,6/19/2021,130.5,1300642,Cascade Power Project
14000214,6/26/2021,29.75,1300642,Cascade Power Project
14000214,7/3/2021,53.25,1300642,Cascade Power Project
14000214,7/3/2021,24.25,1300642,Cascade Power Project
14000214,7/10/2021,10,1300642,Cascade Power Project
14000214,7/10/2021,20,1300642,Cascade Power Project
14000214,7/10/2021,89.25,1300642,Cascade Power Project
14000214,7/17/2021,87.25,1300642,Cascade Power Project
14000214,7/17/2021,141.5,1300642,Cascade Power Project
14000214,7/24/2021,94.25,1300642,Cascade Power Project
14000214,7/24/2021,16.25,1300642,Cascade Power Project
14000214,7/24/2021,101.5,1300642,Cascade Power Project
14000214,7/24/2021,184.25,1300642,Cascade Power Project
14000214,7/31/2021,63,1300642,Cascade Power Project
14000214,7/31/2021,117.25,1300642,Cascade Power Project
14000214,8/7/2021,118.3,1300642,Cascade Power Project
14000214,8/7/2021,104.75,1300642,Cascade Power Project
14000214,8/7/2021,35.25,1300642,Cascade Power Project
14000214,8/14/2021,91,1300642,Cascade Power Project
14000214,8/14/2021,88.5,1300642,Cascade Power Project
14000214,8/14/2021,26.5,1300642,Cascade Power Project
14000214,8/21/2021,118.75,1300642,Cascade Power Project
14000214,8/21/2021,119.5,1300642,Cascade Power Project
14000214,8/28/2021,115,1300642,Cascade Power Project
14000214,8/28/2021,81.25,1300642,Cascade Power Project
14000214,9/4/2021,18.75,1300642,Cascade Power Project
14000214,9/4/2021,50,1300642,Cascade Power Project
14000214,9/11/2021,118.5,1300642,Cascade Power Project
14000214,9/11/2021,55.25,1300642,Cascade Power Project
14000214,9/11/2021,85.5,1300642,Cascade Power Project
14000214,9/18/2021,159.75,1300642,Cascade Power Project
14000214,9/18/2021,16,1300642,Cascade Power Project
14000214,9/18/2021,151.75,1300642,Cascade Power Project
14000214,9/18/2021,31.5,1300642,Cascade Power Project
14000214,9/25/2021,134,1300642,Cascade Power Project
14000214,9/25/2021,45.25,1300642,Cascade Power Project
14000214,9/25/2021,198.25,1300642,Cascade Power Project
14000214,9/25/2021,19.5,1300642,Cascade Power Project
14000214,10/2/2021,82.5,1300642,Cascade Power Project
14000214,10/2/2021,40,1300642,Cascade Power Project
14000214,10/2/2021,141.75,1300642,Cascade Power Project
14000214,10/9/2021,254.5,1300642,Cascade Power Project
14000214,10/9/2021,111.5,1300642,Cascade Power Project
14000214,10/9/2021,101,1300642,Cascade Power Project
14000214,10/16/2021,231.25,1300642,Cascade Power Project
14000214,10/16/2021,14,1300642,Cascade Power Project
14000214,10/23/2021,259.5,1300642,Cascade Power Project
14000214,10/23/2021,38,1300642,Cascade Power Project
14000214,10/30/2021,68,1300642,Cascade Power Project
14000214,10/30/2021,6,1300642,Cascade Power Project
14000214,11/6/2021,15.5,1300642,Cascade Power Project
14000214,11/20/2021,0,1300642,Cascade Power Project
14000214,11/20/2021,0,1300642,Cascade Power Project
14000214,11/27/2021,16.5,1300642,Cascade Power Project
14000214,12/4/2021,59.5,1300642,Cascade Power Project
14000214,1/22/2022,10.5,1300642,Cascade Power Project
14000214,3/19/2022,5,1300642,Cascade Power Project
14000214,5/28/2022,8,1300642,Cascade Power Project
14000214,7/23/2022,2,1300642,Cascade Power Project
14000214,7/23/2022,115.5,1300642,Cascade Power Project
14000214,7/23/2022,78,1300642,Cascade Power Project
14000251,4/17/2021,126.5,1300642,Cascade Power Project
14000251,4/24/2021,126.25,1300642,Cascade Power Project
14000251,5/1/2021,59.75,1300642,Cascade Power Project
14000251,5/8/2021,178.5,1300642,Cascade Power Project
14000251,5/15/2021,136.75,1300642,Cascade Power Project
14000251,5/22/2021,147.75,1300642,Cascade Power Project
14000251,5/29/2021,78,1300642,Cascade Power Project
14000251,6/5/2021,28.25,1300642,Cascade Power Project
14000251,6/5/2021,18.75,1300642,Cascade Power Project
14000251,6/12/2021,167.75,1300642,Cascade Power Project
14000251,6/19/2021,205,1300642,Cascade Power Project
14000251,6/26/2021,79,1300642,Cascade Power Project
14000251,6/26/2021,135.5,1300642,Cascade Power Project
14000251,7/3/2021,97.5,1300642,Cascade Power Project
14000251,7/3/2021,161,1300642,Cascade Power Project
14000251,7/10/2021,273,1300642,Cascade Power Project
14000251,7/10/2021,72.75,1300642,Cascade Power Project
14000251,7/10/2021,132.75,1300642,Cascade Power Project
14000251,7/17/2021,31.5,1300642,Cascade Power Project
14000251,7/17/2021,30,1300642,Cascade Power Project
14000251,7/17/2021,197,1300642,Cascade Power Project
14000251,7/24/2021,16.25,1300642,Cascade Power Project
14000251,7/24/2021,3,1300642,Cascade Power Project
14000251,7/24/2021,211.5,1300642,Cascade Power Project
14000251,7/31/2021,80,1300642,Cascade Power Project
14000251,7/31/2021,6,1300642,Cascade Power Project
14000251,7/31/2021,276.75,1300642,Cascade Power Project
14000251,8/7/2021,64.25,1300642,Cascade Power Project
14000251,8/7/2021,7,1300642,Cascade Power Project
14000251,8/7/2021,378,1300642,Cascade Power Project
14000251,8/14/2021,5.5,1300642,Cascade Power Project
14000251,8/14/2021,2,1300642,Cascade Power Project
14000251,8/14/2021,321,1300642,Cascade Power Project
14000251,8/21/2021,44.75,1300642,Cascade Power Project
14000251,8/21/2021,35,1300642,Cascade Power Project
14000251,8/21/2021,389.75,1300642,Cascade Power Project
14000251,8/28/2021,25.75,1300642,Cascade Power Project
14000251,8/28/2021,18.25,1300642,Cascade Power Project
14000251,8/28/2021,253.5,1300642,Cascade Power Project
14000251,9/4/2021,14,1300642,Cascade Power Project
14000251,9/4/2021,242.5,1300642,Cascade Power Project
14000251,9/11/2021,24.25,1300642,Cascade Power Project
14000251,9/11/2021,253.75,1300642,Cascade Power Project
14000251,9/18/2021,10,1300642,Cascade Power Project
14000251,9/18/2021,309.25,1300642,Cascade Power Project
14000251,9/18/2021,12,1300642,Cascade Power Project
14000251,9/25/2021,26,1300642,Cascade Power Project
14000251,9/25/2021,298,1300642,Cascade Power Project
14000251,9/25/2021,5,1300642,Cascade Power Project
14000251,10/2/2021,12,1300642,Cascade Power Project
14000251,10/2/2021,9,1300642,Cascade Power Project
14000251,10/2/2021,359.25,1300642,Cascade Power Project
14000251,10/9/2021,39,1300642,Cascade Power Project
14000251,10/9/2021,333.5,1300642,Cascade Power Project
14000251,10/16/2021,29,1300642,Cascade Power Project
14000251,10/16/2021,255,1300642,Cascade Power Project
14000251,10/23/2021,16.5,1300642,Cascade Power Project
14000251,10/23/2021,278.5,1300642,Cascade Power Project
14000251,10/30/2021,34,1300642,Cascade Power Project
14000251,10/30/2021,80,1300642,Cascade Power Project
14000251,11/6/2021,25.5,1300642,Cascade Power Project
14000251,11/6/2021,94,1300642,Cascade Power Project
14000251,11/13/2021,28,1300642,Cascade Power Project
14000252,7/24/2021,3,1300642,Cascade Power Project
14000252,7/31/2021,1.75,1300642,Cascade Power Project
14000252,9/18/2021,10.25,1300642,Cascade Power Project
14000252,9/18/2021,21.5,1300642,Cascade Power Project
14000252,9/25/2021,16,1300642,Cascade Power Project
14000252,10/2/2021,2,1300642,Cascade Power Project
14000254,4/3/2021,107,1300642,Cascade Power Project
14000254,4/10/2021,153.5,1300642,Cascade Power Project
14000254,4/17/2021,155.75,1300642,Cascade Power Project
14000254,4/24/2021,182.5,1300642,Cascade Power Project
14000254,5/1/2021,91.25,1300642,Cascade Power Project
14000254,5/8/2021,97,1300642,Cascade Power Project
14000254,5/15/2021,20.5,1300642,Cascade Power Project
14000254,5/22/2021,38,1300642,Cascade Power Project
14000254,6/5/2021,61,1300642,Cascade Power Project
14000254,6/5/2021,12.5,1300642,Cascade Power Project
14000254,6/12/2021,70,1300642,Cascade Power Project
14000254,6/26/2021,114.5,1300642,Cascade Power Project
14000254,7/3/2021,20.25,1300642,Cascade Power Project
14000254,7/3/2021,57.5,1300642,Cascade Power Project
14000254,7/10/2021,20,1300642,Cascade Power Project
14000254,7/10/2021,214,1300642,Cascade Power Project
14000254,7/10/2021,124.25,1300642,Cascade Power Project
14000254,7/17/2021,138,1300642,Cascade Power Project
14000254,7/17/2021,28.25,1300642,Cascade Power Project
14000254,7/24/2021,39,1300642,Cascade Power Project
14000254,7/24/2021,10.25,1300642,Cascade Power Project
14000254,7/24/2021,49,1300642,Cascade Power Project
14000254,7/31/2021,78.75,1300642,Cascade Power Project
14000254,7/31/2021,46.25,1300642,Cascade Power Project
14000254,8/7/2021,30.5,1300642,Cascade Power Project
14000254,8/7/2021,56,1300642,Cascade Power Project
14000254,8/7/2021,73,1300642,Cascade Power Project
14000254,8/7/2021,19.5,1300642,Cascade Power Project
14000254,8/14/2021,27.5,1300642,Cascade Power Project
14000254,8/14/2021,44.5,1300642,Cascade Power Project
